# rootname919                                     ,Mo,No,psffwhm,asecpix,skybg,skybgstd,x0peak,y0peak,x0col,y0col,x0A1fit,y0A1fit,x0A3fit,y0A3fit,a,b,PAdeg,InFit1D,RnFit1D,nFit1D,xsin,x0Fit2D,y0Fit2D,InFit2D,RnFit2D,nFit2D,qFit2D,PAFit2D,LT,R10,R20,R30,R40,R50,R60,R70,R80,R90,Rp,C1,C2,BGmedian,A_e,A0,A1,A2,A3,A4,S1,S3,G,M20,psi,sigma_psi,H,IRkurvmedian,IRkurvmad,QF,
IC1963_F395_450px                                 ,450.00000000,450.00000000,6.12808132,0.77781746,0.00091988,0.01679295,224.50015119,225.50148098,224.21486077,226.20268790,224.88795992,226.72769603,223.56385277,226.93022585,30.98435340,11.03320449,172.67036376,0.04880498,35.11226195,1.39680381,10.26957404,224.49442291,226.24252788,0.04553982,50.02397795,1.63868054,0.18653210,172.69681971,306.43548584,9.75121351,15.84141456,21.89782532,28.65871970,36.96164209,46.60922633,58.49869061,74.03536855,95.48934329,65.98848165,0.66964528,0.41220365,0.49742068,0.00005479,0.11885750,0.00266767,0.49725724,0.20311243,1.14720270,0.04659064,0.64667060,0.61050761,-1.30838589,1.57961467,0.40217111,0.69569679,0.54954019,4.34137400,0.00000000,
IC1963_F410_450px                                 ,450.00000000,450.00000000,7.50230073,0.77781746,0.00164142,0.03764866,224.50029117,225.50150788,224.25832163,226.29347829,224.91471581,226.69020481,222.29685344,226.86064899,36.19346362,11.75520806,172.21907754,0.23790242,35.47972626,1.34812373,8.61041722,224.48429791,226.20492324,0.25529860,46.86979131,1.47712282,0.16827633,172.54416864,1387.54602051,10.13848478,16.35082489,22.69422053,29.39132636,37.55168928,47.35527586,59.88522570,77.13960211,103.20202045,88.47961501,0.67373773,0.43905872,0.37903552,0.00002713,0.11283900,0.00509393,0.35921393,0.17586936,0.93593325,0.12350168,0.40347827,0.68247618,-1.68910592,1.58380977,0.38228245,0.61520218,0.72890451,2.11206176,0.00000000,
IC1963_F430_450px                                 ,450.00000000,450.00000000,5.66028936,0.77781746,0.01102406,0.04018857,224.50015096,225.50149037,224.40235176,226.35532295,225.03877238,226.68111594,222.27010689,226.83537744,36.16186927,11.49637309,172.47105001,0.28590782,36.54907664,1.37145393,7.14511860,224.54101665,226.20820321,0.31626587,48.87511068,1.55814168,0.16238168,172.52371348,1786.71374512,9.04637062,15.24770585,21.37013817,28.12648895,36.04106797,45.61238142,57.58901903,73.25970236,98.14800178,77.90557501,0.68166064,0.43508381,0.26770454,0.00002249,0.09422016,0.00611940,0.30647516,0.08727026,1.10315002,0.12620065,0.39721045,0.66562274,-1.63606431,1.58284016,0.35281785,0.60837967,1.05391831,2.16814263,0.00000000,
IC1963_F515_450px                                 ,450.00000000,450.00000000,4.47264433,0.77781746,0.00345093,0.06279527,224.50023524,225.50154728,224.74610660,226.23903707,224.91182634,226.68357419,225.27437600,226.76983334,38.93364324,11.62017392,172.39090880,0.75652302,36.90883166,1.42976991,5.12568764,224.47985294,226.19189341,0.81918494,47.76567583,1.51493038,0.15850117,172.61802384,4276.04101562,10.09023253,16.25188386,22.27888638,28.83104198,36.63875030,45.98012874,57.79737745,73.55147845,98.34337049,80.91959806,0.65568770,0.42880444,0.18706625,0.00001468,0.06375117,0.00579841,0.27336985,0.05872807,0.96070127,0.15170434,0.33856992,0.68600538,-1.73227195,1.57145664,0.34342235,0.56902628,0.43822335,1.50404505,0.00000000,
IC1963_F660_450px                                 ,450.00000000,450.00000000,3.73241639,0.77781746,0.00290884,0.02053965,224.50015701,225.50153520,224.12736838,226.23111471,224.93555375,226.66561745,224.12406098,226.83036075,39.92575828,11.26217542,172.56975354,0.97666348,36.84808529,1.42432958,6.17398685,224.46884853,226.15010234,1.06653919,47.14091316,1.46919500,0.15295143,172.62572833,5207.06835938,10.01403543,16.28467874,22.31558624,28.94039190,36.61638025,46.12864059,57.83881634,73.74270415,99.22746905,86.20882525,0.65593986,0.43295650,0.05761677,0.00000394,0.03652113,0.01488309,0.17917482,0.00869502,0.95037038,0.21022593,0.20175119,0.71036541,-1.83189558,1.57755322,0.34722580,0.50362966,0.31493499,0.49294169,0.00000000,
IC1963_F861_450px                                 ,450.00000000,450.00000000,4.03787941,0.77781746,0.00454823,0.08134297,224.50021172,225.50150447,224.31347427,226.19626108,224.94885421,226.65647496,224.35219257,226.80911462,40.00136907,11.30999777,172.73277504,2.27221318,37.33330913,1.44810759,4.22772990,224.48718944,226.14483787,2.52999683,48.01890969,1.50809134,0.14706799,172.60069643,12408.69921875,10.05896668,16.16599187,22.29299224,28.83693150,36.59612643,46.07905152,57.83157121,73.63120196,98.86998873,84.49985046,0.65845953,0.43162937,0.08386168,0.00000655,0.04424342,0.01291305,0.15447485,0.01671210,0.85137994,0.20870714,0.23321748,0.70035693,-1.82533470,1.58023575,0.33936811,0.53550163,0.46787000,0.76913264,0.00000000,
IC1963_G_450px                                    ,450.00000000,450.00000000,4.19648045,0.77781746,0.01264061,0.19722439,224.50015277,225.50154012,224.29023454,226.23631920,224.97896897,226.67331668,224.15491560,226.83065594,40.59558439,11.84679543,172.69732518,4.46051076,36.29701511,1.39096666,6.71342402,224.46584091,226.17335724,4.62507085,47.49892289,1.51487757,0.15869819,172.58436114,23959.60937500,10.13840047,16.21135309,22.27689926,28.92654323,36.78867694,46.29324793,58.15011548,74.12828120,99.40290058,85.86850618,0.66016467,0.43168489,0.12005956,0.00000823,0.04382591,0.00942630,0.24895632,0.02749563,0.88993821,0.19053190,0.23663832,0.70597001,-1.80822341,1.57908349,0.34890282,0.52529417,0.45471786,0.62627960,0.00000000,
IC1963_I_450px                                    ,450.00000000,450.00000000,3.70671252,0.77781746,0.00862913,0.18837419,224.50018459,225.50152543,224.32213448,226.23674633,224.89293259,226.65757215,224.55992454,226.77834749,40.09128768,11.31068629,172.59581582,9.72947684,37.82180870,1.48984712,3.10065983,224.48814676,226.09206645,10.25008958,49.53538777,1.63612831,0.14849565,172.60945402,54522.25000000,9.94257753,16.06976259,22.23624671,28.84173480,36.62601266,46.18527318,57.94869559,73.84355420,99.46398365,86.01623192,0.66230313,0.43387621,0.04933160,0.00000345,0.03064297,0.01530478,0.16411686,0.00699872,0.87945393,0.21527913,0.18966134,0.70738083,-1.81002497,1.57906352,0.35212016,0.50019942,0.48793469,0.53774563,0.00000000,
IC1963_R_450px                                    ,450.00000000,450.00000000,3.57827730,0.77781746,0.01160784,0.18210267,224.50015869,225.50146425,224.24980116,226.21469031,224.91572912,226.64995077,224.37933092,226.78909141,39.94889636,11.40013076,172.69113469,7.89162902,38.73688686,1.53405131,3.84664193,224.50654050,226.08902894,8.74143051,48.96968628,1.60788451,0.15338862,172.62249326,46592.35937500,9.96948446,16.05121269,22.20440526,28.69689320,36.55596980,45.92762671,57.66238905,73.46291410,98.65580059,84.64332012,0.66056030,0.43116432,0.05512019,0.00000391,0.03141541,0.01320540,0.20042052,0.00814136,0.89303019,0.20983222,0.19962267,0.70457976,-1.80507545,1.57540406,0.34913457,0.49476371,0.38160905,0.64846104,0.00000000,
IC1963_U_450px                                    ,450.00000000,450.00000000,4.81905250,0.77781746,0.00209321,0.02203717,223.50093711,225.50207668,224.21872510,226.45336287,224.96327359,226.62611752,225.48269708,227.14561294,26.57117831,9.42691837,172.58151561,0.05171135,37.43679705,1.50671226,8.42694696,224.50727923,226.22204306,0.05378435,50.88363243,1.75363437,0.18836779,172.60375163,391.30496216,8.62411877,14.96206060,21.30272661,28.10993972,36.27285422,46.37872575,58.86338898,76.03391698,103.01595554,76.84553606,0.70601595,0.45332276,0.61815911,0.00005631,0.08878918,0.00149775,0.52994361,0.28019832,1.55078203,0.06952079,0.56549482,0.63656756,-1.46299163,1.58438099,0.39030443,0.67325036,0.59617187,3.57669685,0.00000000,
IC1963_Z_450px                                    ,450.00000000,450.00000000,3.98575829,0.77781746,0.02623477,0.21020034,224.50023031,225.50152775,224.69712745,226.27834072,224.99696109,226.64742622,225.40061553,226.67919187,38.96355387,11.12738589,172.54654054,8.03189749,35.73455714,1.36362281,9.31456485,224.48698928,226.12796258,8.30592965,48.15457700,1.49307822,0.14727230,172.59642526,40937.69531250,9.98209611,16.29508888,22.32394622,28.92605226,36.77774992,46.06525356,57.78420836,73.49200264,98.47795217,85.09621283,0.65418335,0.42775385,0.06932019,0.00000513,0.03403495,0.01327539,0.14255199,0.01165087,0.94173182,0.20995040,0.21682471,0.70221000,-1.81928810,1.57981250,0.34462110,0.52992921,0.44823773,0.52661404,0.00000000,
LEDA13449_F378_450px                              ,450.00000000,450.00000000,7.03733024,0.77781746,-0.00023222,0.00902526,227.50022951,222.50122805,227.64461160,222.71165619,227.83829683,224.70382015,227.83974590,223.72986217,7.65676970,7.38576832,119.99939902,0.00191178,41.78255054,1.53151106,15.31646819,227.49108743,222.48149498,0.00196663,28.23871760,1.56680519,0.99999980,119.66202039,30.77808189,8.30101079,13.38109974,18.39339975,22.71862163,27.47670809,32.74483724,38.80811179,43.88256204,51.59778949,45.81823998,0.51580017,0.27366640,0.99891582,0.00029314,0.25168356,0.00141465,1.00024792,0.78300750,0.55697979,0.00245355,0.62403588,0.52093239,-inf,1.56503362,0.72267736,0.85080148,-0.60063757,7.70897659,0.00000000,
LEDA13449_F430_450px                              ,450.00000000,450.00000000,5.66028936,0.77781746,-0.00566043,0.03720251,227.50081720,223.50034000,227.68702027,223.56089185,227.73142914,223.97725298,227.26810073,223.26768082,4.63344235,4.37210349,117.79388493,0.01073282,39.62457172,1.56519543,12.64634370,227.30223918,223.55075608,0.01102789,38.69168917,1.56940632,0.93905395,117.52988349,158.98228455,7.89907462,13.00291107,17.32589215,21.96522733,26.68006782,32.03737502,37.71846055,44.47978012,51.91483700,39.87527229,0.53412204,0.28910457,0.98510053,0.00023394,0.26749704,0.00036397,1.00038767,0.65692285,0.49103414,0.00053004,0.54467479,0.52511822,-inf,1.51835376,0.70909081,0.85440350,1.12260351,7.00663810,0.00000000,
