# rootname919                                     ,Mo,No,psffwhm,asecpix,skybg,skybgstd,x0peak,y0peak,x0col,y0col,x0A1fit,y0A1fit,x0A3fit,y0A3fit,a,b,PAdeg,InFit1D,RnFit1D,nFit1D,xsin,x0Fit2D,y0Fit2D,InFit2D,RnFit2D,nFit2D,qFit2D,PAFit2D,LT,R10,R20,R30,R40,R50,R60,R70,R80,R90,Rp,C1,C2,BGmedian,A_e,A0,A1,A2,A3,A4,S1,S3,G,M20,psi,sigma_psi,H,IRkurvmedian,IRkurvmad,QF,
ESO500-46_F660_450px                              ,450.00000000,450.00000000,3.11106167,0.77781746,0.00106290,0.01351151,210.50056102,222.50044967,210.74199732,222.73089604,211.21691267,223.29765421,210.71068993,222.26082420,8.46987104,6.00099345,172.73242704,0.12288366,11.31705798,0.59284719,38.74953028,210.99302860,222.78165162,0.12412249,12.76956750,0.64561880,0.54710712,169.26502135,117.69285583,4.24488157,6.58944596,8.38622911,10.19746270,11.93545421,14.08117743,16.73986876,20.84136482,26.98915409,26.25244964,0.50007725,0.35435032,0.43601455,0.00011475,0.17240720,0.00492891,1.00024352,0.23829654,1.27135536,0.00085558,0.39819321,0.70664459,-inf,1.57264341,0.21918214,0.74981391,-0.34942440,2.36909061,0.00000000,
ESO500-46_F861_450px                              ,450.00000000,450.00000000,3.21463807,0.77781746,0.00231006,0.04392130,246.50170673,283.50074830,247.33450599,284.46587910,247.80223894,284.91615374,247.77410752,285.12085378,1.95338629,1.83237447,64.49233295,1.14738621,2.81115816,0.50002285,16.52310456,247.00603010,284.00056935,0.99079720,0.99999462,3.88671766,0.99782925,37.04953162,193.87452698,1.00000000,1.00000000,1.00000000,1.00000000,1.08974298,1.34234309,1.66626373,2.13780663,3.03558862,2.94033670,0.32996842,0.44491884,0.02448856,0.00022140,0.13553087,0.00143045,0.99860335,0.01291817,43.35447219,0.00000000,nan,0.79395329,-inf,1.56602817,0.02708026,0.47243341,0.13468317,0.20042578,73.00000000,
ESO500-46_G_450px                                 ,450.00000000,450.00000000,3.27812027,0.77781746,-0.01193484,0.13846485,210.50061408,222.50064453,210.61356299,222.80969428,211.08408686,223.44134522,210.79112193,221.76991298,7.65533040,5.69952347,175.89084769,0.61648345,11.87651250,0.66804225,23.16262410,210.70019991,222.81574046,0.62180929,13.36958127,0.70529866,0.57976098,171.05376588,710.42974854,4.43872241,6.78626765,8.67482962,10.62947583,12.58413115,14.97766182,17.85730884,22.54649450,30.20184835,27.28469213,0.52144804,0.38021029,0.66725850,0.00019482,0.12369925,0.00159663,0.99995691,0.31320020,1.20596140,0.00036667,0.50279752,0.66083045,-inf,1.56517173,0.40235379,0.81454709,0.22258881,2.82369073,0.00000000,
ESO500-46_I_450px                                 ,450.00000000,450.00000000,2.63561843,0.77781746,-0.00421944,0.10740670,246.50151983,283.50124666,247.35826796,284.50345771,247.78352245,284.90810987,247.91454000,285.15706304,2.55083098,2.35969719,78.28413902,4.35202048,2.75770727,0.49999978,17.15706962,247.00067926,284.00779233,10.17218932,0.99964513,3.11017364,0.98574787,59.07873576,943.57128906,1.00000000,1.00000000,1.00000000,1.00000000,1.00013336,1.24434503,1.54713283,1.95955815,2.66491028,2.80796127,0.29215816,0.42562468,0.01109861,0.00011086,0.17200790,0.00208145,0.99737501,0.01817273,46.95580417,0.00000000,nan,0.81722600,-inf,1.56496689,0.02681126,0.42962646,0.19786067,0.20560638,72.00000000,
ESO500-46_R_450px                                 ,450.00000000,450.00000000,2.90054396,0.77781746,-0.01001297,0.12160318,210.50064175,222.50069033,210.70299360,222.88690785,210.93657981,223.21647537,210.41032967,222.34067530,7.28914603,5.44826369,173.83596559,0.86965370,11.68203632,0.75931355,7.81077616,210.57744015,222.70585366,0.89649262,13.21180090,0.78795248,0.56245577,170.51010726,975.22924805,4.00125134,6.26431580,8.15498715,9.92210114,11.95485993,14.09474211,16.80408810,20.79302801,26.92199653,25.74467988,0.52104410,0.35256277,0.46212980,0.00012464,0.09394744,0.00174466,1.00040600,0.25128842,1.69361723,0.00045550,0.42255615,0.68942555,-inf,1.57103013,0.20646411,0.76003999,-0.30677109,1.75339330,0.00000000,
ESO500-46_Z_450px                                 ,450.00000000,450.00000000,3.04739505,0.77781746,0.00002812,0.09229686,246.50200864,283.50092108,247.33571604,284.52052951,247.78813551,284.93751860,247.85740535,285.17588321,1.99406241,1.79063291,62.57656223,3.01432734,2.80852694,0.50001149,16.41745464,247.00548193,284.00069836,5.52950072,0.99988733,3.06303187,0.99274324,57.47246696,556.40411377,1.00000000,1.00000000,1.00000000,1.00000000,1.09676265,1.35840122,1.68340898,2.12715166,2.88326123,2.88257112,0.32779846,0.41977134,0.01670680,0.00016194,0.15248438,0.00184912,0.99732354,0.01560862,45.69075412,0.00000000,nan,0.79544416,-inf,1.57338124,0.02985611,0.46090769,0.28757766,0.31905565,73.00000000,
ESO501-18_F378_450px                              ,450.00000000,450.00000000,4.70148121,0.77781746,-0.00008091,0.00606541,228.50069615,225.50093235,228.35371716,226.72246966,229.32207732,225.14168734,221.20094559,228.57633556,23.95325294,17.66057269,147.54798453,0.01271755,24.80749626,0.50000125,4344.48868368,226.96995813,226.71165413,0.00647295,46.25763453,0.43584657,0.68657409,138.62178713,83.12432098,18.58552338,27.15166087,33.07101769,38.48781564,43.79330643,50.83737158,58.81552474,68.93921692,83.05421246,71.74189154,0.40466995,0.27795393,0.95977048,0.00007296,0.21493049,0.02316440,0.97802974,0.55758019,1.71496454,0.02785443,0.63656024,0.53650836,-0.34042681,1.60829139,0.62749998,0.68098843,-0.44182228,6.09626288,0.00000000,
ESO501-18_F395_450px                              ,450.00000000,450.00000000,4.41221104,0.77781746,0.00024895,0.01030619,228.50025792,226.50053255,228.59805899,226.71154684,228.53461213,230.68026517,226.21866893,228.79976118,22.23037494,16.80439529,149.96635064,0.01270588,25.48742776,0.50000007,10143.81122053,227.31722181,226.67074494,0.00711331,47.65955444,0.48836601,0.68275521,140.69608343,101.18700409,18.94063425,27.08625580,33.25465090,38.86558166,44.86031542,52.55318636,61.25990152,73.44965172,90.66399381,72.02743406,0.43324077,0.30557252,1.04455014,0.00010184,0.18577914,0.01637944,0.97380436,0.65616899,0.32290063,0.02226529,0.73251268,0.52559453,-0.22424046,1.58352790,0.67882231,0.73015236,0.84593739,7.06156892,0.00000000,
ESO501-18_F410_450px                              ,450.00000000,450.00000000,4.04600216,0.77781746,0.00139454,0.02231138,228.50046015,226.50034002,228.90019148,226.85340189,228.90549573,225.63557519,226.46290338,224.68905269,21.78522389,16.38604537,151.83563284,0.01316351,61.19511874,1.03615715,21.90498514,227.58953928,227.22258725,0.02674847,44.00898502,0.45618349,0.69630182,142.71420430,326.31170654,17.42920628,25.85494801,31.66933956,36.85892016,42.34796339,49.32630392,57.44863802,67.29942327,83.51214374,74.96912481,0.41546767,0.29491710,0.99076534,0.00006837,0.17709552,0.01817392,0.97913821,0.53734461,0.71139569,0.02166074,0.65269833,0.54940381,-0.37407462,1.61032047,0.56631566,0.73448413,-0.03329520,3.90942229,0.00000000,
ESO501-18_F430_450px                              ,450.00000000,450.00000000,3.81078319,0.77781746,-0.00139781,0.02604739,228.50053496,225.50098693,226.66463042,227.09037708,228.49710905,225.93166091,223.83074456,230.18149681,27.95020023,20.58135668,143.33673846,0.01002564,87.20950808,1.46058750,23.98281197,227.42528945,226.85639917,0.03325174,45.33836093,0.48509689,0.68783851,142.06091420,426.75366211,17.38229371,25.99133108,32.09548362,37.99633208,43.55317821,50.38274815,57.71393774,67.45752745,83.06392985,74.90373488,0.41420190,0.28039262,0.95095442,0.00006103,0.20554402,0.01709683,0.97509376,0.51585763,3.24191246,0.02080060,0.64679285,0.54923767,-0.54857109,1.60426914,0.59091927,0.76017357,0.00755052,5.74181115,0.00000000,
ESO501-18_F515_450px                              ,450.00000000,450.00000000,3.30542063,0.77781746,-0.00130632,0.02569722,226.50051646,225.50077187,226.22246979,226.87424362,228.91810786,225.40913833,224.71356661,228.78734526,26.06116298,18.64000747,145.14914010,0.01793926,85.50883247,1.70359473,22.14381706,226.54180942,226.20030263,0.05597093,46.75331286,0.72115164,0.65815429,145.75896485,915.73907471,17.06385497,26.39208463,33.35897484,40.08858022,47.38963134,56.35180791,68.91930677,87.56478044,126.25370355,90.96664241,0.52085577,0.42556080,0.75247110,0.00002806,0.30606888,0.04560582,0.97622132,0.50521920,1.54049122,0.02871504,0.52338929,0.62357034,-0.80976394,1.61907699,0.53805745,0.66336843,0.25190055,3.38420842,0.00000000,
ESO501-18_F660_450px                              ,450.00000000,450.00000000,2.96142940,0.77781746,0.00051300,0.00757316,227.50025589,224.50093092,226.99880433,226.05286962,228.22005742,225.71941178,217.77224306,236.74692870,25.43508896,18.19471999,147.59629721,0.00032883,164.99989034,34.05416451,821.29300963,227.53650537,224.50891050,0.00003339,636.39046255,20.99970925,1.00000190,74.69825016,1066.10839844,16.33330161,25.66885198,32.67654235,39.27347959,46.35819743,55.67590127,68.05223402,88.01430436,125.92488689,89.64959610,0.53514682,0.43398503,0.48450946,0.00000710,0.34932435,0.17390434,0.95748813,0.44044479,1.81923926,0.09249821,0.24993646,0.78636206,-0.37903215,1.63402752,0.51622925,0.19517598,0.94679620,3.83714422,32.00000000,
ESO501-18_F861_450px                              ,450.00000000,450.00000000,2.96973997,0.77781746,0.01184618,0.02907446,225.50096260,225.50039646,226.00345441,226.48767573,228.21552887,225.32949657,222.27171123,237.86546487,23.97054066,17.28549421,147.56663160,0.02540204,114.70480102,2.40579185,22.20825160,227.09494021,224.97046782,0.09618211,51.71523749,1.28058519,0.65032839,151.55431714,2186.77050781,14.86770353,24.08318759,31.37662224,38.11888590,45.73788241,54.93596824,68.12321696,88.43475400,120.97249957,97.91822006,0.56490900,0.42241060,0.61078190,0.00001329,0.29338223,0.08826292,0.94383280,0.42142983,1.13135113,0.04427442,0.37557576,0.70834033,-1.00232040,1.60171274,0.44629335,0.53079286,0.48879744,3.01523663,0.00000000,
ESO501-18_G_450px                                 ,450.00000000,450.00000000,3.80404359,0.77781746,0.00372088,0.05571741,227.50016846,225.50078128,226.59936931,227.01403824,228.45610438,225.98919063,219.63110400,236.69084161,26.54462713,19.24301235,144.46081903,0.11729048,80.00384552,1.58573331,23.05611085,226.98660121,226.34435385,0.34641707,45.71142528,0.63032591,0.67693078,145.27168236,5441.57373047,17.42212041,26.63146412,33.62102476,40.29556677,47.43253009,56.36320705,68.80821193,87.17796204,124.99985610,98.45088220,0.51501167,0.42083322,0.55907699,0.00001024,0.27356878,0.09047779,0.97236633,0.38406572,1.78878556,0.04229519,0.30629507,0.72285842,-1.07384570,1.63258731,0.47790636,0.56874282,0.53179833,3.01114989,0.00000000,
ESO501-18_I_450px                                 ,450.00000000,450.00000000,2.99902803,0.77781746,0.00522858,0.06272230,226.50043263,224.50125996,226.13331221,226.42105831,228.15834195,225.49643392,220.18484383,237.25208190,24.76013980,17.77712726,146.87532790,0.10275496,121.47280473,2.46268127,24.23279142,227.14743742,225.03979246,0.49138777,48.65364096,1.07146433,0.65613177,151.41095636,9928.72753906,15.55196442,24.83663013,32.16180249,39.28823743,47.17115627,56.81685168,71.28095245,92.28765581,127.44968823,99.60073603,0.57005094,0.43166226,0.38837056,0.00000632,0.37653030,0.10472210,0.95331858,0.34177114,1.96242039,0.04438031,0.27229317,0.75405940,-1.20980698,1.59796658,0.42833577,0.45952787,0.58565092,3.15266281,0.00000000,
ESO501-18_R_450px                                 ,450.00000000,450.00000000,3.34190898,0.77781746,0.00147420,0.06215952,226.50050374,225.50027653,226.44820710,226.51056067,228.14442563,225.48718759,219.79080430,235.81946705,25.16662342,18.15996233,146.24147270,0.13059862,101.19471023,2.08936986,23.70085993,227.08317967,225.29658907,0.50520056,47.22305982,0.90453952,0.66542454,149.75562195,9287.30859375,16.17225608,25.56783872,32.73202375,39.67217553,47.39503844,56.78500003,70.52147560,90.97564787,127.59399420,100.06224776,0.55123114,0.43009735,0.40089395,0.00000669,0.37452439,0.10466230,0.96428577,0.35515987,1.01100745,0.04715404,0.26843517,0.75160379,-1.18466333,1.59769393,0.43809614,0.48976035,1.00174525,3.61245402,0.00000000,
ESO501-18_U_450px                                 ,450.00000000,450.00000000,6.29030657,0.77781746,0.00054990,0.00705596,229.50039846,224.50086102,229.02769273,225.62084257,229.92916441,224.65528627,220.71732469,230.39671565,14.00281901,10.35043514,173.39515217,0.00836477,45.05405504,0.50000095,44.90561483,227.67020566,225.79775662,0.00903993,45.33084112,0.42695837,0.70666744,142.47345850,130.26818848,20.10361721,28.28749288,34.92770352,41.50301598,48.89344389,58.42912117,69.69434601,88.68940648,115.70205218,75.97437434,0.49627729,0.37409043,0.97154003,0.00005416,0.18793041,0.02906617,0.97342563,0.56495190,1.60008141,0.02911809,0.59164486,0.54811523,-0.46554207,1.62940793,0.62866211,0.72208239,-0.23769012,4.27057401,0.00000000,
ESO501-18_Z_450px                                 ,450.00000000,450.00000000,3.02886647,0.77781746,0.00085325,0.07375661,226.50025471,224.50114737,226.11471879,226.25796292,228.16467562,225.23361801,219.82786274,237.29441667,23.93946958,17.26287181,147.84909974,0.04977692,154.14595713,2.88646087,24.54728834,228.00000029,224.99999656,0.18130083,55.64343730,1.75881083,0.96395093,147.90424125,6944.20556641,14.98887709,24.02698627,31.37756590,38.23871606,46.00803312,55.48508431,69.05926982,89.88838446,125.53122808,99.49349583,0.57300427,0.43591811,0.65859496,0.00001062,0.32093156,0.15185823,0.93378635,0.53974166,1.80777784,0.08395342,0.33175238,0.76623095,-0.46569242,1.59552796,0.50433240,0.44028195,0.80524781,3.28517525,0.00000000,
ESO501-22_F378_450px                              ,450.00000000,450.00000000,4.70148121,0.77781746,-0.00003219,0.00591992,226.50027467,223.50147177,229.32498471,225.11197312,236.61308051,226.70890202,237.55782945,226.04932634,13.39597808,5.50682077,6.27571617,0.01098899,21.02448015,0.90284194,13.70786468,235.27352599,225.96792372,0.00873016,28.30180853,1.48714767,0.24830050,4.28716705,25.47525024,7.49837949,11.42208581,15.21828548,19.32805683,24.03465815,29.94961969,38.18160819,41.46835533,43.52511026,35.86118135,0.55997139,0.25790193,0.57943555,0.00023220,0.45554189,0.00876271,0.99747726,0.38507651,9.06709970,0.00340415,0.56688492,0.57995118,-inf,1.57879438,0.53908699,0.83241077,-0.82316652,6.06852569,0.00000000,
ESO501-22_F395_450px                              ,450.00000000,450.00000000,4.41221104,0.77781746,-0.00004922,0.00978755,229.49998482,224.50039703,231.02618910,225.27112031,235.51842698,226.37153674,237.27493838,226.16245083,9.80288275,4.57365288,4.86319056,0.00823846,24.79731227,1.27083743,14.87049472,234.81794938,225.79200896,0.00757763,33.69749689,1.61482325,0.25864653,4.82824990,31.66508675,7.12266498,11.52011518,15.71565952,20.24675390,25.16737315,32.77561542,40.54581841,43.01772183,47.12453565,33.76094397,0.57219059,0.27240920,0.77241268,0.00030887,0.28720663,0.00411606,0.99953954,0.44521444,5.06434334,0.00205427,0.68071413,0.53650348,-inf,1.54814627,0.58712427,0.86206876,0.07305204,7.23580406,0.00000000,
ESO501-22_F410_450px                              ,450.00000000,450.00000000,4.04600216,0.77781746,0.00383002,0.02146745,225.50019344,223.50116414,229.51580870,225.47784074,235.03739408,226.31821946,241.72459277,226.58641075,12.59622148,5.45521417,3.61629523,0.02276635,25.93728008,1.18188096,10.80376116,234.91667058,225.91867592,0.02182347,34.45254131,1.53692536,0.25138740,3.77958999,90.79656982,6.80270696,11.04989010,15.75936759,20.37118667,25.31557383,32.08288308,39.84258931,42.36516794,44.32574666,49.82993092,0.58365097,0.24326828,0.80991105,0.00023627,0.33254370,0.00346478,0.99829492,0.53641549,8.98206892,0.00436246,0.53864916,0.57811180,-inf,1.53545196,0.59721289,0.80187951,-0.27445299,2.97178333,0.00000000,
ESO501-22_F430_450px                              ,450.00000000,450.00000000,3.81078319,0.77781746,-0.00279334,0.02511642,224.50047291,222.50132777,228.80950958,225.10893317,235.35242556,226.36305704,237.38620191,226.47783511,9.66036260,4.32644899,4.08453762,0.03143032,23.92224819,1.13331274,12.84937359,234.65069741,225.81879737,0.03115180,30.86564300,1.43836666,0.24843947,3.26299562,112.18154144,7.64588288,12.25614163,16.88746497,21.38321559,27.40808449,34.80088602,40.67640464,42.57288822,45.92144991,48.39233093,0.54077934,0.22413691,0.80995239,0.00022374,0.32687901,0.00305231,0.99998315,0.48651330,10.40786050,0.00378635,0.54830869,0.58401305,-inf,1.54060861,0.52568983,0.81952700,-0.07113926,5.45124013,64.00000000,
ESO501-22_F515_450px                              ,450.00000000,450.00000000,3.30542063,0.77781746,-0.00090294,0.02470791,221.50035512,222.50013501,218.17588924,221.31562431,226.60409731,198.09898966,239.07771387,226.76205608,21.36772857,5.56077048,16.29116226,0.05867785,33.04038553,0.49999998,26.14993248,235.68063204,226.37492573,0.05275743,29.65124316,1.53613007,0.24011139,4.89460274,182.83836365,14.28308648,19.89240806,23.81886605,25.21902436,26.67404684,29.09844809,34.64712798,42.75047001,57.26358960,46.86019491,0.33225353,0.33178966,0.59942815,0.00013502,0.51466384,0.03451413,1.00121025,0.41178469,7.53130436,0.00683243,0.43850293,0.63840526,-inf,1.55276113,0.50105418,0.71344689,0.91325864,5.28617513,0.00000000,
ESO501-22_F660_450px                              ,450.00000000,450.00000000,2.96142940,0.77781746,-0.00018234,0.00720735,223.49984152,222.50127113,219.31863019,221.76875344,222.33452098,198.68913756,238.97232992,227.75992355,21.33288579,5.42159852,15.44615811,0.05657328,32.66803881,0.49999998,26.92242404,235.97401485,226.47645174,0.05628365,25.98877410,1.48333724,0.25526577,4.97135745,162.89932251,14.15182147,19.66045844,24.01321813,27.08440604,28.54114091,30.45741365,34.70710913,42.05204735,55.10901214,49.63604657,0.33019350,0.28575130,0.30466016,0.00004421,0.74212174,0.05020577,0.99986008,0.30248312,8.55203540,0.01144632,0.29474603,0.75420862,-inf,1.56689471,0.38564748,0.57416029,0.18334113,3.98388625,0.00000000,
ESO501-22_G_450px                                 ,450.00000000,450.00000000,3.80404359,0.77781746,0.00053384,0.05333006,218.50019708,221.50034263,218.88154068,221.37478851,218.29321992,198.50024578,238.16038192,226.18953221,22.57246917,5.99548897,15.04634874,0.34410524,32.80472927,0.49999927,25.38562408,234.40470588,225.91293957,0.31912138,29.30036646,1.34904702,0.23948529,4.40476807,1066.09692383,14.00924950,19.76722062,24.44960656,25.96193630,27.51465740,29.63644725,34.47605661,42.36660860,56.59915500,46.89658200,0.33107809,0.31324584,0.29534588,0.00004999,0.74008885,0.05216104,1.00104925,0.25728206,0.85609808,0.00861546,0.28840374,0.70501443,-inf,1.56446634,0.32544791,0.66628699,0.82789369,3.05356850,0.00000000,
