# rootname919                                     ,Mo,No,psffwhm,asecpix,skybg,skybgstd,x0peak,y0peak,x0col,y0col,x0A1fit,y0A1fit,x0A3fit,y0A3fit,a,b,PAdeg,InFit1D,RnFit1D,nFit1D,xsin,x0Fit2D,y0Fit2D,InFit2D,RnFit2D,nFit2D,qFit2D,PAFit2D,LT,R10,R20,R30,R40,R50,R60,R70,R80,R90,Rp,C1,C2,BGmedian,A_e,A0,A1,A2,A3,A4,S1,S3,G,M20,psi,sigma_psi,H,IRkurvmedian,IRkurvmad,QF
ESO501-3_I_450px                                  ,450,450,2.63561843,0.77781746,0.00316021,0.11015497,216.50084059,226.50050409,216.94411104,226.74751956,217.37683408,227.27430117,216.70038478,226.76045376,18.26749533,15.03576814,151.90896755,0.11735697,92.99999699,8.61466485,9.4965474,216.9011403,226.77727219,0.61951219,38.72638136,4.78831999,0.79233801,150.05274875,13015.67773438,3.41075599,6.4589493,10.21994258,14.86010377,20.59013181,27.6576332,36.73282068,49.32900345,67.7049288,47.97019571,0.88294047,0.51696116,0.18691203,8.46E-06,0.04961361,0.00522301,0.92181577,0.10615182,1.057844,0.03834672,0.39799209,0.71789458,-1.92314109,1.5753877,0.17408904,0.242396,0.79602702,0.71297436,0
ESO501-3_R_450px                                  ,450,450,2.90054396,0.77781746,0.00911138,0.12152271,216.50090802,226.50048918,217.05336404,226.69803837,217.36158618,227.26001778,217.71394019,227.203987,17.47866215,14.58185674,150.27441964,0.85254082,28.87098442,3.91317623,1.75650572,216.89676309,226.76333279,0.52604535,38.24532583,4.69709571,0.7950926,150.02682802,11000.21484375,3.59671508,6.72431849,10.60678246,15.33539578,21.25770264,28.56896885,38.17388103,51.56341498,71.29777109,51.2399989,0.8846934,0.52555963,0.26581094,1.105E-05,0.06058192,0.00567531,0.9313838,0.17077193,1.14503128,0.03435506,0.39407518,0.72683063,-1.88880579,1.57612245,0.19182146,0.24493158,0.93955212,1.03351367,0
ESO501-3_U_450px                                  ,450,450,5.23919168,0.77781746,-0.00081522,0.01365797,217.50037293,226.50175678,217.55619059,227.26660545,217.41657903,227.35211873,218.80063679,228.2352679,11.84499065,10.09691961,146.59638614,0.00521593,32.23628946,3.7094955,8.74998125,216.91405904,227.0800379,0.00422619,37.60061336,3.71576382,0.79916167,150.89511846,66.41819,3.89762227,6.74969843,10.23213573,14.22519045,18.8208341,23.39919697,29.38105082,38.58505188,46.65748652,28.73120638,0.75713472,0.39428247,0.82716731,0.00020557,0.18846949,0.00141271,0.96917618,0.50046661,2.66916294,0.00374373,0.73157308,0.58724647,0.02381474,1.54125883,0.54107438,0.69759273,0.35567965,2.68250077,0
ESO501-3_Z_450px                                  ,450,450,3.04739505,0.77781746,0.00561696,0.09629934,216.50084785,226.5005231,216.92858327,226.74482576,217.37021161,227.2691854,216.22895783,225.76681277,18.70713676,15.57706948,150.42580297,0.57355611,33.74941092,4.58480024,2.7111909,216.89912999,226.77008056,0.41584513,40.8113528,5.00056194,0.79763609,149.40633558,9839.37695312,3.43298442,6.56415765,10.3778018,15.12169847,20.88414395,28.03699469,37.37019242,50.66883643,69.9462235,50.71035944,0.88756193,0.52494759,0.23056079,9.79E-06,0.05999692,0.00624679,0.89457833,0.14784164,0.97137238,0.04000295,0.40879375,0.72960789,-2.04173217,1.57013005,0.18586031,0.24512172,1.05019222,0.80690183,0
ESO501-51_F410_450px                              ,450,450,5.01782429,0.77781746,0.00144027,0.03983252,170.50049898,239.50091246,190.01226931,235.42369152,199.17778362,234.75000837,200.51595842,233.5089785,30.43659473,12.23005985,169.31921151,0.05166348,50.73345571,0.49999996,36.57383024,221.65065018,228.1706388,0.02640479,108.70758392,1.73515188,0.16674656,167.38329416,748.84747314,19.74083111,20.82467363,21.4774869,22.21137178,24.28851106,32.0812619,39.16799078,51.67105141,71.0038146,48.71062577,0.3946691,0.46588079,0.2730208,5.312E-05,0.72402233,0.0521129,0.77049105,0.47675946,40.92169001,0.02547875,0.71905812,0.58227448,-0.29122159,1.57475367,0.67261452,0.67156145,0.56603637,3.56061449,96
ESO501-51_F430_450px                              ,450,450,5.20537117,0.77781746,0.00126068,0.04293701,170.50061943,239.50017482,191.79733536,234.66132397,201.38720213,234.66132397,191.85232276,234.89750649,31.75699351,14.23297923,171.44532707,0.03088375,2,49.98420853,381.39262844,119.3547389,252.42967912,0.2721427,281.23792748,21.00000038,0.93929907,29.30048157,1.06375933,1.17489624,1.42518092,1.80365378,2.67001754,3.46360179,3.90678304,4.24588587,4.52960533,4.77756313,2.90120405,0.50219036,0.13967848,1.00128452,0.03858973,0.11465987,0,0.9379242,0.35413729,752.7743144,0,nan,0.55322791,-inf,1.57017161,0.03359454,0.78516526,-0.45983515,3.5936358,105
ESO501-51_F515_450px                              ,450,450,3.74741728,0.77781746,0.00437763,0.04516199,170.5015396,239.50007491,193.69464521,234.25579361,216.08544221,217.02265713,214.15438145,221.24540186,31.6541269,13.05058309,170.07532841,0.05015108,99.99993183,1.17384284,53.12613366,221.65199621,228.8379979,0.05218003,143.70149826,1.89400747,0.18671476,168.76390908,2322.59204102,24.50945736,25.78871141,26.56951926,27.31379929,28.92180974,32.89917828,39.77286921,52.98532043,72.74882004,51.18924021,0.31272592,0.40060049,0.1259725,1.942E-05,0.82715399,0.15223359,0.88034892,0.39691386,46.4523737,0.03828404,0.54306853,0.59791287,-0.48399163,1.57903763,0.50737803,0.62922173,0.54807526,2.25825164,96
ESO501-51_F660_450px                              ,450,450,3.87344232,0.77781746,0.0042172,0.01692415,171.5010596,238.50158851,196.6350771,233.70126807,203.3650297,240.93507544,221.18096057,227.40061574,32.20789338,13.69148428,170.66335295,0.04473036,100.99998706,1.53181452,51.08444839,222.95140879,226.80247719,0.06873099,108.9993906,1.41509807,0.27182451,7.37941223,2823.97949219,26.16479087,28.19494552,29.2080095,30.00109453,30.83401553,33.63094617,41.02832916,54.44191746,74.26911305,51.83646262,0.28576215,0.38177815,0.05638897,5.99E-06,0.97690786,0.25171065,0.84006999,0.22349004,49.36354573,0.02055655,0.34447004,0.50242423,-0.53979197,1.59126588,0.29502963,0.71907524,1.08665107,1.27794259,96
ESO501-51_F861_450px                              ,450,450,3.79476717,0.77781746,0.00914027,0.07117431,172.50083599,238.50070775,200.53157909,232.85698704,225.42720888,227.62955854,219.60163785,230.82868491,33.51066137,15.24741389,172.46395114,0.45326521,51.03119201,0.49999674,35.88031663,224.25111205,226.87534241,0.00239897,636.39459301,10.71216378,0.61621665,17.12622256,6763.66308594,24.10087258,28.90365259,32.03482531,33.18111209,34.18982791,35.74608988,42.67368214,57.1046287,77.95602226,53.71362817,0.29571858,0.35795276,0.2031257,1.052E-05,0.86223771,0.09514042,0.60024132,0.21348928,53.23277242,0.03354285,0.50245828,0.58170831,-0.81595202,1.60021179,0.31501326,0.55465078,1.02198945,2.64163961,96
ESO501-51_G_450px                                 ,450,450,3.10880711,0.77781746,0.03425939,0.12651284,170.50146011,239.50015537,194.00895937,234.34553251,200.51509271,235.62006117,216.79942579,231.63518832,32.18561013,13.89908469,171.18232312,0.14809646,97.00000393,1.74507276,65.66062135,221.65206879,227.10612218,0.27663499,63.10262858,2.74931485,0.60007465,12.06684263,13768.56445312,24.78916161,25.85009881,26.57816092,27.370865,28.7543774,32.51921036,38.70011582,51.01208732,69.95001118,49.98521617,0.29521089,0.38608382,0.14734323,9.18E-06,0.94641238,0.29929525,0.76678359,0.23942808,48.14624826,0.03358091,0.423634,0.56631405,-0.78582841,1.58980165,0.26100046,0.57074886,0.97571665,1.64736789,64
ESO501-51_I_450px                                 ,450,450,2.72606461,0.77781746,0.04764852,0.13106294,171.50168219,238.50135964,199.31260184,233.21238437,225.440039,227.58164852,220.89537044,230.83465352,33.57857047,15.37747035,172.39119218,1.91440059,52.14402358,0.49993636,38.04544025,222.95374421,226.8962756,0.02583443,397.85783465,8.45941529,0.61559424,15.75351854,30601.14257812,25.49989462,29.74557784,31.5016128,32.27917933,33.04421971,34.37939132,42.54063617,57.50857497,78.91359748,54.50746616,0.2863102,0.37805634,0.08251576,4.28E-06,0.9830739,0.1229289,0.63576682,0.15721612,51.9366858,0.03543467,0.3465417,0.55692428,-0.79829638,1.5971112,0.29275342,0.45593821,0.99689737,1.17727628,96
ESO501-51_R_450px                                 ,450,450,3.00572365,0.77781746,0.03717726,0.11555876,171.50062144,238.50185755,196.66479741,233.74011973,225.48844215,227.69202998,218.75686705,230.80861634,32.95483909,14.57908649,171.6831599,1.63457128,53.74720798,0.49994637,44.87173935,222.95105825,226.93659834,0.29344798,86.19500744,3.75468943,0.62295256,16.22313601,26432.59765625,26.571938,28.37354985,29.23684896,30.0019126,30.72841563,32.91060284,39.80573231,52.85795758,72.45249925,50.81338724,0.2701967,0.3725132,0.07480517,4.37E-06,0.97282466,0.09202312,0.70910341,0.16907974,50.40155629,0.0227932,0.31804442,0.50938089,-0.73551609,1.57151547,0.25441167,0.61070033,1.1175558,1.20232943,64
ESO501-51_U_450px                                 ,450,450,4.90754356,0.77781746,0.00127183,0.01337228,169.5018847,239.50089995,187.29602363,235.80016226,197.9864693,234.80184048,195.08222481,234.67470541,28.93710828,11.47971714,168.86761236,0.00874183,52.99998169,0.50667099,83.28527488,169.00007219,240.99974223,0.00061924,107.9105119,7.11059679,0.64343647,156.45712171,178.6285553,17.62743678,18.6857596,19.44204492,20.14627293,20.90760368,22.70716348,30.26305123,38.91576703,45.44273022,28.05387459,0.31861484,0.33716016,0.40646929,7.475E-05,0.54933786,0.02577887,0.802073,0.56600829,64.78568869,0.01118853,0.72021504,0.57475604,-0.07046611,1.59938445,0.62991788,0.58717825,0.56397366,3.14771528,96
